metro,city_gu,dong_ri_eup_myeon,start_date,end_date,limit_deposit,small_amount
인천광역시,서구,공촌동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,서구,심곡동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,서구,신현동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,서구,원창동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,서구,가좌동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,서구,검암동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,서구,백석동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,서구,시천동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,서구,연희동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,서구,공촌동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,서구,심곡동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,서구,신현동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,서구,원창동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,서구,가좌동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,서구,검암동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,서구,백석동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,서구,시천동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,서구,연희동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,서구,공촌동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,서구,심곡동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,서구,신현동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,서구,원창동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,서구,가좌동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,서구,검암동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,서구,백석동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,서구,시천동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,서구,연희동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,서구,공촌동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,서구,심곡동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,서구,신현동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,서구,원창동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,서구,가좌동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,서구,검암동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,서구,백석동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,서구,시천동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,서구,연희동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,서구,공촌동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,서구,심곡동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,서구,신현동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,서구,원창동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,서구,가좌동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,서구,검암동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,서구,백석동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,서구,시천동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,서구,연희동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,서구,공촌동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,서구,심곡동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,서구,신현동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,서구,원창동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,서구,가좌동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,서구,검암동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,서구,백석동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,서구,시천동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,서구,연희동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,서구,공촌동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,서구,심곡동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,서구,신현동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,서구,원창동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,서구,가좌동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,서구,검암동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,서구,백석동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,서구,시천동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,서구,연희동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,서구,공촌동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,서구,심곡동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,서구,신현동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,서구,원창동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,서구,가좌동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,연수구,,2001-09-15,2008-08-20,40000000,16000000
인천광역시,연수구,,2008-08-21,2010-07-25,60000000,20000000
인천광역시,연수구,,2010-07-26,2013-12-31,65000000,22000000
인천광역시,연수구,,2014-01-01,2016-03-30,80000000,27000000
인천광역시,연수구,,2016-03-31,2018-09-17,80000000,27000000
인천광역시,연수구,,2018-09-18,2021-05-10,100000000,34000000
인천광역시,연수구,,2021-05-11,2023-02-20,130000000,43000000
인천광역시,연수구,,2023-02-21,2026-12-31,145000000,48000000
인천광역시,연수구,송도동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,연수구,송도동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,연수구,송도동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,연수구,송도동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,연수구,송도동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,연수구,송도동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,연수구,송도동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,연수구,송도동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,운남동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,운북동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,운서동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,남북동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,덕교동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,을왕동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,무의동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,중산동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,영종동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,운남동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,운북동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,운서동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,남북동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,덕교동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,을왕동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,무의동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,중산동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,영종동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,운남동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,중구,운북동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,중구,운서동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,중구,남북동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,중구,덕교동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,중구,을왕동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,중구,무의동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,중구,중산동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,중구,영종동,2010-07-26,2013-12-31,55000000,19000000
인천광역시,중구,운남동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,중구,운북동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,중구,운서동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,중구,남북동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,중구,덕교동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,중구,을왕동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,중구,무의동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,중구,중산동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,중구,영종동,2014-01-01,2016-03-30,60000000,20000000
인천광역시,중구,운남동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,중구,운북동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,중구,운서동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,중구,남북동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,중구,덕교동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,중구,을왕동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,중구,무의동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,중구,중산동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,중구,영종동,2016-03-31,2018-09-17,60000000,20000000
인천광역시,중구,운남동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,중구,운북동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,중구,운서동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,중구,남북동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,중구,덕교동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,중구,을왕동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,중구,무의동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,중구,중산동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,중구,영종동,2018-09-18,2021-05-10,60000000,20000000
인천광역시,중구,운남동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,중구,운북동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,중구,운서동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,중구,남북동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,중구,덕교동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,중구,을왕동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,중구,무의동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,중구,중산동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,중구,영종동,2021-05-11,2023-02-20,70000000,23000000
인천광역시,중구,운남동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,운북동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,운서동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,남북동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,덕교동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,을왕동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,무의동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,중산동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,영종동,2023-02-21,2026-12-31,85000000,28000000
인천광역시,중구,관동1가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,관동2가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,관동3가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,중앙동1가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,중앙동2가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,중앙동3가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,중앙동4가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,해안동1가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,해안동2가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,해안동3가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,해안동4가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,항동1가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,항동2가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,항동3가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,항동4가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,항동5가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,항동6가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,항동7가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,송학동1가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,송학동2가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,송학동3가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,사동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,신생동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,신포동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,답동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,북성동1가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,북성동2가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,북성동3가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,신흥동1가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,신흥동2가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,신흥동3가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,선화동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,도원동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,율목동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,유동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,경동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,내동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,용동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,인현동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,전동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,선린동,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,송월동1가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,송월동2가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,송월동3가,2001-09-15,2008-08-20,30000000,12000000
인천광역시,중구,관동1가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,관동2가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,관동3가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,중앙동1가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,중앙동2가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,중앙동3가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,중앙동4가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,해안동1가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,해안동2가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,해안동3가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,해안동4가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,항동1가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,항동2가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,항동3가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,항동4가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,항동5가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,항동6가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,항동7가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,송학동1가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,송학동2가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,송학동3가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,사동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,신생동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,신포동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,답동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,북성동1가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,북성동2가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,북성동3가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,신흥동1가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,신흥동2가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,신흥동3가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,선화동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,도원동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,율목동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,유동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,경동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,내동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,용동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,인현동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,전동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,선린동,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,송월동1가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,송월동2가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,송월동4가,2008-08-21,2010-07-25,40000000,14000000
인천광역시,중구,관동1가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,관동2가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,관동3가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,중앙동1가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,중앙동2가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,중앙동3가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,중앙동4가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,해안동1가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,해안동2가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,해안동3가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,해안동4가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,항동1가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,항동2가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,항동3가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,항동4가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,항동5가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,항동6가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,항동7가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,송학동1가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,송학동2가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,송학동3가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,사동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,신생동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,신포동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,답동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,북성동1가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,북성동2가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,북성동3가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,신흥동1가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,신흥동2가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,신흥동3가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,선화동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,도원동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,율목동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,유동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,경동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,내동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,용동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,인현동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,전동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,선린동,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,송월동1가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,송월동2가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,송월동5가,2010-07-26,2013-12-31,40000000,14000000
인천광역시,중구,관동1가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,관동2가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,관동3가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,중앙동1가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,중앙동2가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,중앙동3가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,중앙동4가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,해안동1가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,해안동2가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,해안동3가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,해안동4가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,항동1가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,항동2가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,항동3가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,항동4가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,항동5가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,항동6가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,항동7가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,송학동1가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,송학동2가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,송학동3가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,사동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,신생동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,신포동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,답동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,북성동1가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,북성동2가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,북성동3가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,신흥동1가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,신흥동2가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,신흥동3가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,선화동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,도원동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,율목동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,유동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,경동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,내동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,용동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,인현동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,전동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,선린동,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,송월동1가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,송월동2가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,송월동6가,2014-01-01,2016-03-30,45000000,15000000
인천광역시,중구,관동1가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,관동2가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,관동3가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,중앙동1가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,중앙동2가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,중앙동3가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,중앙동4가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,해안동1가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,해안동2가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,해안동3가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,해안동4가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,항동1가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,항동2가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,항동3가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,항동4가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,항동5가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,항동6가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,항동7가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,송학동1가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,송학동2가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,송학동3가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,사동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,신생동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,신포동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,답동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,북성동1가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,북성동2가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,북성동3가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,신흥동1가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,신흥동2가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,신흥동3가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,선화동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,도원동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,율목동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,유동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,경동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,내동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,용동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,인현동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,전동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,선린동,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,송월동1가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,송월동2가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,송월동7가,2016-03-31,2018-09-17,50000000,17000000
인천광역시,중구,관동1가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,관동2가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,관동3가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,중앙동1가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,중앙동2가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,중앙동3가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,중앙동4가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,해안동1가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,해안동2가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,해안동3가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,해안동4가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,항동1가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,항동2가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,항동3가,2018-09-18,2021-05-10,50000000,17000000
